source_id,source_type,source_instance,target_id,target_type,target_instance,synapses
11720,AN07B011,AN07B011_T2_L,10844,IN19A017,IN19A017_T1_R,5
11720,AN07B011,AN07B011_T2_L,10534,IN19B004,IN19B004_T3_R,5
11720,AN07B011,AN07B011_T2_L,10462,Ti extensor MN,MNhl41_MetaLN_R,5
11720,AN07B011,AN07B011_T2_L,10187,IN21A004,IN21A004_T2_R,5
11720,AN07B011,AN07B011_T2_L,164271,IN04B066,IN04B066_T1_R,4
11720,AN07B011,AN07B011_T2_L,154383,IN20A.22A001,IN20A.22A001_T2_L,4
11720,AN07B011,AN07B011_T2_L,154210,IN08A037,IN08A037_T3_R,4
11720,AN07B011,AN07B011_T2_L,153759,IN04B062,IN04B062_T3_R,4
11720,AN07B011,AN07B011_T2_L,84090,,,4
11720,AN07B011,AN07B011_T2_L,34221,IN20A.22A007,IN20A.22A007_T1_R,4
11720,AN07B011,AN07B011_T2_L,34179,IN07B074,IN07B074_T2_R,4
11720,AN07B011,AN07B011_T2_L,29974,IN20A.22A028,IN20A.22A028_T1_R,4
11720,AN07B011,AN07B011_T2_L,29672,IN20A.22A087,IN20A.22A087_T2_R,4
11720,AN07B011,AN07B011_T2_L,27586,IN18B048,IN18B048_T3_R,4
11720,AN07B011,AN07B011_T2_L,24117,IN13A063,IN13A063_T1_R,4
11720,AN07B011,AN07B011_T2_L,21051,IN19A064,IN19A064_T3_R,4
11720,AN07B011,AN07B011_T2_L,19844,IN04B071,IN04B071_T2_R,4
11720,AN07B011,AN07B011_T2_L,18269,IN04B039,IN04B039_T1_R,4
11720,AN07B011,AN07B011_T2_L,14797,IN17A052,IN17A052_T1_R,4
11720,AN07B011,AN07B011_T2_L,14424,IN16B020,IN16B020_T2_R,4
11720,AN07B011,AN07B011_T2_L,13982,IN03B032,IN03B032_T2_R,4
11720,AN07B011,AN07B011_T2_L,13672,IN19B038,IN19B038_T1_R,4
11720,AN07B011,AN07B011_T2_L,12761,Acc. ti flexor MN,MNfl24_ProLN_R,4
11720,AN07B011,AN07B011_T2_L,12595,IN19A030,IN19A030_T1_R,4
11720,AN07B011,AN07B011_T2_L,12559,IN18B018,IN18B018_T1_R,4
11720,AN07B011,AN07B011_T2_L,12521,INXXX110,INXXX110_A1_R,4
11720,AN07B011,AN07B011_T2_L,12508,IN03A009,IN03A009_T2_R,4
11720,AN07B011,AN07B011_T2_L,12105,IN21A015,IN21A015_T3_R,4
11720,AN07B011,AN07B011_T2_L,11411,IN19A016,IN19A016_T3_R,4
11720,AN07B011,AN07B011_T2_L,11316,IN19A008,IN19A008_T1_R,4
11720,AN07B011,AN07B011_T2_L,10806,IN01A005,IN01A005_T1_L,4
11720,AN07B011,AN07B011_T2_L,10380,IN09A002,IN09A002_T3_R,4
11720,AN07B011,AN07B011_T2_L,10232,AN19B004,AN19B004_T1_R,4
11720,AN07B011,AN07B011_T2_L,44592940499,,,3
11720,AN07B011,AN07B011_T2_L,15733839704,,,3
11720,AN07B011,AN07B011_T2_L,15341256201,,,3
11720,AN07B011,AN07B011_T2_L,15312952762,,,3
11720,AN07B011,AN07B011_T2_L,223771,,,3
11720,AN07B011,AN07B011_T2_L,156791,,,3
11720,AN07B011,AN07B011_T2_L,101119,IN16B073,IN16B073_T2_R,3
11720,AN07B011,AN07B011_T2_L,100579,IN04B091,IN04B091_T1_R,3
11720,AN07B011,AN07B011_T2_L,95900,,,3
11720,AN07B011,AN07B011_T2_L,42476,IN19A103,IN19A103_T1_R,3
11720,AN07B011,AN07B011_T2_L,38325,IN04B067,IN04B067_T1_R,3
11720,AN07B011,AN07B011_T2_L,33066,IN20A.22A069,IN20A.22A069_T1_R,3
11720,AN07B011,AN07B011_T2_L,28207,IN08A032,IN08A032_T2_R,3
11720,AN07B011,AN07B011_T2_L,27002,IN08A037,IN08A037_T3_R,3
11720,AN07B011,AN07B011_T2_L,25231,IN01A057,IN01A057_T3_R,3
11720,AN07B011,AN07B011_T2_L,24409,IN16B090,IN16B090_T2_R,3
11720,AN07B011,AN07B011_T2_L,24128,IN03A080,IN03A080_T1_R,3
11720,AN07B011,AN07B011_T2_L,23957,IN08A026,IN08A026_T2_R,3
11720,AN07B011,AN07B011_T2_L,22988,IN04B100,IN04B100_T2_R,3
11720,AN07B011,AN07B011_T2_L,22806,IN04B111,IN04B111_T1_R,3
11720,AN07B011,AN07B011_T2_L,22551,IN13A068,IN13A068_T3_R,3
11720,AN07B011,AN07B011_T2_L,21984,IN08B090,IN08B090_T3_R,3
11720,AN07B011,AN07B011_T2_L,20893,IN13B080,IN13B080_T3_L,3
11720,AN07B011,AN07B011_T2_L,20557,IN21A047,IN21A047_T3_R,3
11720,AN07B011,AN07B011_T2_L,20041,IN08B072,IN08B072_T3_R,3
11720,AN07B011,AN07B011_T2_L,19894,IN04B063,IN04B063_T3_R,3
11720,AN07B011,AN07B011_T2_L,19423,IN03A064,IN03A064_T3_R,3
11720,AN07B011,AN07B011_T2_L,18841,IN03A051,IN03A051_T1_R,3
11720,AN07B011,AN07B011_T2_L,18501,IN20A.22A001,IN20A.22A001_T2_L,3
11720,AN07B011,AN07B011_T2_L,18154,IN08B056,IN08B056_T2_R,3
11720,AN07B011,AN07B011_T2_L,18126,IN03A072,IN03A072_T1_L,3
11720,AN07B011,AN07B011_T2_L,17322,IN16B036,IN16B036_T2_R,3
11720,AN07B011,AN07B011_T2_L,17304,IN03A052,IN03A052_T2_R,3
11720,AN07B011,AN07B011_T2_L,17188,IN08A002,IN08A002_T2_R,3
11720,AN07B011,AN07B011_T2_L,16045,IN17A041,IN17A041_T1_R,3
11720,AN07B011,AN07B011_T2_L,15819,IN08B065,IN08B065_T3_R,3
11720,AN07B011,AN07B011_T2_L,15395,IN17A044,IN17A044_T2_R,3
11720,AN07B011,AN07B011_T2_L,15171,IN18B029,IN18B029_A2_L,3
11720,AN07B011,AN07B011_T2_L,13931,IN03B042,IN03B042_T1_R,3
11720,AN07B011,AN07B011_T2_L,13500,IN16B032,IN16B032_T1_R,3
11720,AN07B011,AN07B011_T2_L,12489,IN19B021,IN19B021_T3_R,3
11720,AN07B011,AN07B011_T2_L,12309,IN10B014,IN10B014_T3_R,3
11720,AN07B011,AN07B011_T2_L,12276,IN03A009,IN03A009_T1_R,3
11720,AN07B011,AN07B011_T2_L,11926,IN17A022,IN17A022_T3_R,3
11720,AN07B011,AN07B011_T2_L,11836,IN17A022,IN17A022_T1_R,3
11720,AN07B011,AN07B011_T2_L,11734,IN03A007,IN03A007_T1_R,3
11720,AN07B011,AN07B011_T2_L,11620,IN18B021,IN18B021_T3_R,3
11720,AN07B011,AN07B011_T2_L,11531,IN21A011,IN21A011_T1_R,3
11720,AN07B011,AN07B011_T2_L,11467,IN04B005,IN04B005_T3_R,3
11720,AN07B011,AN07B011_T2_L,11304,IN10B011,IN10B011_A1_R,3
11720,AN07B011,AN07B011_T2_L,10935,IN01A011,IN01A011_T2_L,3
11720,AN07B011,AN07B011_T2_L,10918,IN21A002,IN21A002_T1_R,3
11720,AN07B011,AN07B011_T2_L,10883,IN21A003,IN21A003_T3_R,3
11720,AN07B011,AN07B011_T2_L,10824,IN13A006,IN13A006_T2_R,3
11720,AN07B011,AN07B011_T2_L,10630,IN09A002,IN09A002_T2_R,3
11720,AN07B011,AN07B011_T2_L,10557,ANXXX006,ANXXX006_T1_R,3
11720,AN07B011,AN07B011_T2_L,10134,IN19A008,IN19A008_T3_R,3
11720,AN07B011,AN07B011_T2_L,841369753964,,,2
11720,AN07B011,AN07B011_T2_L,44596400626,,,2
11720,AN07B011,AN07B011_T2_L,16122620332,,,2
11720,AN07B011,AN07B011_T2_L,225240,,,2
11720,AN07B011,AN07B011_T2_L,191222,,,2
11720,AN07B011,AN07B011_T2_L,179970,,,2
11720,AN07B011,AN07B011_T2_L,171636,IN20A.22A007,IN20A.22A007_T1_R,2
11720,AN07B011,AN07B011_T2_L,165061,IN04B025,IN04B025_T2_R,2
11720,AN07B011,AN07B011_T2_L,163222,IN03A035,IN03A035_T1_R,2
11720,AN07B011,AN07B011_T2_L,160295,IN08A034,IN08A034_T1_R,2
11720,AN07B011,AN07B011_T2_L,156917,IN13B064,IN13B064_T1_R,2
11720,AN07B011,AN07B011_T2_L,156110,,,2
11720,AN07B011,AN07B011_T2_L,155831,,,2
11720,AN07B011,AN07B011_T2_L,155827,IN19A064,IN19A064_T1_R,2
11720,AN07B011,AN07B011_T2_L,102493,IN16B029,IN16B029_T1_R,2
11720,AN07B011,AN07B011_T2_L,100563,IN03A072,IN03A072_T1_R,2
11720,AN07B011,AN07B011_T2_L,100139,IN03A014,IN03A014_T1_R,2
11720,AN07B011,AN07B011_T2_L,78940,,,2
11720,AN07B011,AN07B011_T2_L,51546,IN19A121,IN19A121_T1_R,2
11720,AN07B011,AN07B011_T2_L,48101,IN03A091,IN03A091_T2_R,2
11720,AN07B011,AN07B011_T2_L,30260,INXXX468,INXXX468_T2_R,2
11720,AN07B011,AN07B011_T2_L,29492,AN10B046,AN10B046_T1_L,2
11720,AN07B011,AN07B011_T2_L,26261,IN04B100,IN04B100_T1_R,2
11720,AN07B011,AN07B011_T2_L,25626,IN12B048,IN12B048_T3_L,2
11720,AN07B011,AN07B011_T2_L,24394,IN08A030,IN08A030_T1_R,2
11720,AN07B011,AN07B011_T2_L,23821,IN04B088,IN04B088_T3_R,2
11720,AN07B011,AN07B011_T2_L,23506,IN04B100,IN04B100_T1_R,2
11720,AN07B011,AN07B011_T2_L,23294,IN20A.22A055,IN20A.22A055_T3_R,2
11720,AN07B011,AN07B011_T2_L,23147,IN12B044,IN12B044_T2_L,2
11720,AN07B011,AN07B011_T2_L,22797,IN08A024,IN08A024_T2_R,2
11720,AN07B011,AN07B011_T2_L,22712,IN16B055,IN16B055_T1_R,2
11720,AN07B011,AN07B011_T2_L,22401,IN20A.22A047,IN20A.22A047_T3_R,2
11720,AN07B011,AN07B011_T2_L,22349,IN20A.22A028,IN20A.22A028_T2_R,2
11720,AN07B011,AN07B011_T2_L,21736,IN03A054,IN03A054_T2_R,2
11720,AN07B011,AN07B011_T2_L,21127,IN12A004,IN12A004_T2_R,2
11720,AN07B011,AN07B011_T2_L,20802,IN19A080,IN19A080_T1_R,2
11720,AN07B011,AN07B011_T2_L,20453,SNxx29,SNxx29_ProLN_R,2
11720,AN07B011,AN07B011_T2_L,20187,IN04B026,IN04B026_T2_R,2
11720,AN07B011,AN07B011_T2_L,19495,IN16B060,IN16B060_T1_R,2
11720,AN07B011,AN07B011_T2_L,18916,IN16B055,IN16B055_T1_R,2
11720,AN07B011,AN07B011_T2_L,18907,IN03A068,IN03A068_T3_R,2
11720,AN07B011,AN07B011_T2_L,18774,IN03A065,IN03A065_T1_R,2
11720,AN07B011,AN07B011_T2_L,18520,IN03A051,IN03A051_T1_R,2
11720,AN07B011,AN07B011_T2_L,18350,IN01A027,IN01A027_T3_L,2
11720,AN07B011,AN07B011_T2_L,17525,IN03A071,IN03A071_T2_R,2
11720,AN07B011,AN07B011_T2_L,17417,IN04B100,IN04B100_T2_L,2
11720,AN07B011,AN07B011_T2_L,17271,IN13A029,IN13A029_T3_R,2
11720,AN07B011,AN07B011_T2_L,17027,IN04B027,IN04B027_T2_L,2
11720,AN07B011,AN07B011_T2_L,16745,IN04B100,IN04B100_T3_R,2
11720,AN07B011,AN07B011_T2_L,16548,IN01A035,IN01A035_T1_R,2
11720,AN07B011,AN07B011_T2_L,16176,IN01A037,IN01A037_T3_R,2
11720,AN07B011,AN07B011_T2_L,15896,AN08B043,AN08B043_T1_L,2
11720,AN07B011,AN07B011_T2_L,15715,IN13A015,IN13A015_T1_R,2
11720,AN07B011,AN07B011_T2_L,15544,IN03A035,IN03A035_T1_R,2
11720,AN07B011,AN07B011_T2_L,15322,IN08B065,IN08B065_T3_R,2
11720,AN07B011,AN07B011_T2_L,15104,IN04B017,IN04B017_T2_R,2
11720,AN07B011,AN07B011_T2_L,14764,IN20A.22A007,IN20A.22A007_T2_R,2
11720,AN07B011,AN07B011_T2_L,14703,IN01A048,IN01A048_A3_L,2
11720,AN07B011,AN07B011_T2_L,14645,IN17A052,IN17A052_T1_R,2
11720,AN07B011,AN07B011_T2_L,14567,IN03A066,IN03A066_T1_R,2
11720,AN07B011,AN07B011_T2_L,14450,IN13A021,IN13A021_T2_L,2
11720,AN07B011,AN07B011_T2_L,13914,IN03A017,IN03A017_T1_R,2
11720,AN07B011,AN07B011_T2_L,13884,IN03A066,IN03A066_T1_R,2
11720,AN07B011,AN07B011_T2_L,13853,IN12A021,IN12A021_T1_R,2
11720,AN07B011,AN07B011_T2_L,13560,INXXX045,INXXX045_T1_R,2
11720,AN07B011,AN07B011_T2_L,13559,IN16B037,IN16B037_T2_R,2
11720,AN07B011,AN07B011_T2_L,13537,AN12B011,AN12B011_T1_L,2
11720,AN07B011,AN07B011_T2_L,13477,IN06B029,IN06B029_T3_L,2
11720,AN07B011,AN07B011_T2_L,13367,IN17A022,IN17A022_T2_R,2
11720,AN07B011,AN07B011_T2_L,13309,AN19B015,AN19B015_T1_R,2
11720,AN07B011,AN07B011_T2_L,12976,INXXX115,INXXX115_A1_R,2
11720,AN07B011,AN07B011_T2_L,12931,IN17A028,IN17A028_T1_R,2
11720,AN07B011,AN07B011_T2_L,12764,IN17A007,IN17A007_T3_R,2
11720,AN07B011,AN07B011_T2_L,12661,IN19A019,IN19A019_T3_R,2
11720,AN07B011,AN07B011_T2_L,12629,IN23B007,IN23B007_T2_R,2
11720,AN07B011,AN07B011_T2_L,12465,IN09A014,IN09A014_T3_R,2
11720,AN07B011,AN07B011_T2_L,12415,INXXX066,INXXX066_T3_R,2
11720,AN07B011,AN07B011_T2_L,12225,MNad36,MNad36_AbN2_R,2
11720,AN07B011,AN07B011_T2_L,12156,IN02A006,IN02A006_A1_L,2
11720,AN07B011,AN07B011_T2_L,12140,IN03B031,IN03B031_T3_R,2
11720,AN07B011,AN07B011_T2_L,12117,IN09A009,IN09A009_T3_R,2
11720,AN07B011,AN07B011_T2_L,12015,IN12B011,IN12B011_T3_L,2
11720,AN07B011,AN07B011_T2_L,11965,IN21A012,IN21A012_T2_L,2
11720,AN07B011,AN07B011_T2_L,11945,IN04B008,IN04B008_T2_R,2
11720,AN07B011,AN07B011_T2_L,11940,IN03B029,IN03B029_T3_R,2
11720,AN07B011,AN07B011_T2_L,11928,IN19B027,IN19B027_T3_L,2
11720,AN07B011,AN07B011_T2_L,11922,INXXX083,INXXX083_T2_R,2
11720,AN07B011,AN07B011_T2_L,11908,IN21A007,IN21A007_T2_R,2
11720,AN07B011,AN07B011_T2_L,11775,IN10B012,IN10B012_T1_L,2
11720,AN07B011,AN07B011_T2_L,11766,IN09A010,IN09A010_T1_R,2
11720,AN07B011,AN07B011_T2_L,11586,IN10B012,IN10B012_T1_R,2
11720,AN07B011,AN07B011_T2_L,11559,IN03B025,IN03B025_T3_R,2
11720,AN07B011,AN07B011_T2_L,11490,IN04B004,IN04B004_T3_R,2
11720,AN07B011,AN07B011_T2_L,11309,IN14A004,IN14A004_T2_L,2
11720,AN07B011,AN07B011_T2_L,11289,IN21A012,IN21A012_T1_R,2
11720,AN07B011,AN07B011_T2_L,11254,DNxl126,DNxl126_CvC_R,2
11720,AN07B011,AN07B011_T2_L,11250,IN10B011,IN10B011_A1_L,2
11720,AN07B011,AN07B011_T2_L,11083,IN19A027,IN19A027_T2_R,2
11720,AN07B011,AN07B011_T2_L,10977,IN00A001,IN00A001_T3_M,2
11720,AN07B011,AN07B011_T2_L,10973,IN08B006,IN08B006_T2_R,2
11720,AN07B011,AN07B011_T2_L,10920,IN09A006,IN09A006_T3_R,2
11720,AN07B011,AN07B011_T2_L,10905,AN01A006,AN01A006_A2_R,2
11720,AN07B011,AN07B011_T2_L,10793,IN19A016,IN19A016_T2_R,2
11720,AN07B011,AN07B011_T2_L,10703,IN26X001,IN26X001_T3_L,2
11720,AN07B011,AN07B011_T2_L,10568,AN19B009,AN19B009_T1_R,2
11720,AN07B011,AN07B011_T2_L,10343,IN19A015,IN19A015_T3_R,2
11720,AN07B011,AN07B011_T2_L,10209,IN02A003,IN02A003_T2_R,2
11720,AN07B011,AN07B011_T2_L,10186,IN13A001,IN13A001_T2_R,2
11720,AN07B011,AN07B011_T2_L,10153,IN13A001,IN13A001_T3_R,2
11720,AN07B011,AN07B011_T2_L,10083,vMS17,IN27X002_T2_R,2
11720,AN07B011,AN07B011_T2_L,10024,IN04B041,IN04B041_T1_L,2
11720,AN07B011,AN07B011_T2_L,44140215930,,,1
11720,AN07B011,AN07B011_T2_L,38791646553,,,1
11720,AN07B011,AN07B011_T2_L,32240082554,,,1
11720,AN07B011,AN07B011_T2_L,31768058475,,,1
11720,AN07B011,AN07B011_T2_L,28171873282,,,1
11720,AN07B011,AN07B011_T2_L,12475731668,,,1
11720,AN07B011,AN07B011_T2_L,201026,,,1
11720,AN07B011,AN07B011_T2_L,200896,,,1
11720,AN07B011,AN07B011_T2_L,178413,,,1
11720,AN07B011,AN07B011_T2_L,171493,IN03B035,IN03B035_T2_R,1
11720,AN07B011,AN07B011_T2_L,167062,,,1
11720,AN07B011,AN07B011_T2_L,166355,IN09B038,IN09B038_T3_L,1
11720,AN07B011,AN07B011_T2_L,164834,IN19A060,IN19A060_T3_R,1
11720,AN07B011,AN07B011_T2_L,162868,Acc. ti flexor MN,MNml24_MesoLN_R,1
11720,AN07B011,AN07B011_T2_L,162833,Tr extensor MN,MNml37_MesoLN_R,1
11720,AN07B011,AN07B011_T2_L,162827,MNml86,MNml86_MesoLN_R,1
11720,AN07B011,AN07B011_T2_L,162210,IN21A100,IN21A100_T1_L,1
11720,AN07B011,AN07B011_T2_L,158963,IN16B108,IN16B108_T3_R,1
11720,AN07B011,AN07B011_T2_L,157232,IN08A038,IN08A038_T2_L,1
11720,AN07B011,AN07B011_T2_L,156245,IN16B036,IN16B036_T3_R,1
11720,AN07B011,AN07B011_T2_L,154052,IN14A043,IN14A043_T2_L,1
11720,AN07B011,AN07B011_T2_L,154003,,,1
11720,AN07B011,AN07B011_T2_L,153820,IN23B060,IN23B060_T3_R,1
11720,AN07B011,AN07B011_T2_L,153222,IN08A036,IN08A036_T1_R,1
11720,AN07B011,AN07B011_T2_L,152260,IN13A068,IN13A068_T3_R,1
11720,AN07B011,AN07B011_T2_L,102322,IN04B034,IN04B034_T1_R,1
11720,AN07B011,AN07B011_T2_L,101892,IN13B049,IN13B049_T2_L,1
11720,AN07B011,AN07B011_T2_L,101891,IN04B036,IN04B036_T2_R,1
11720,AN07B011,AN07B011_T2_L,101453,IN04B053,IN04B053_T1_L,1
11720,AN07B011,AN07B011_T2_L,101031,IN04B036,IN04B036_T2_L,1
11720,AN07B011,AN07B011_T2_L,100744,,,1
11720,AN07B011,AN07B011_T2_L,100515,Sternotrochanter MN,MNfl22_VProN_L,1
11720,AN07B011,AN07B011_T2_L,100509,IN19A015,IN19A015_T2_R,1
11720,AN07B011,AN07B011_T2_L,95364,,,1
11720,AN07B011,AN07B011_T2_L,79288,,,1
11720,AN07B011,AN07B011_T2_L,42764,IN19A121,IN19A121_T1_R,1
11720,AN07B011,AN07B011_T2_L,39006,DNg67,DNxl036_CvC_R,1
11720,AN07B011,AN07B011_T2_L,35818,IN03A091,IN03A091_T2_R,1
11720,AN07B011,AN07B011_T2_L,29432,IN04B037,IN04B037_T3_R,1
11720,AN07B011,AN07B011_T2_L,28732,IN08A043,IN08A043_T2_R,1
11720,AN07B011,AN07B011_T2_L,28569,IN16B125,IN16B125_T2_L,1
11720,AN07B011,AN07B011_T2_L,28225,IN09A071,IN09A071_T1_R,1
11720,AN07B011,AN07B011_T2_L,27904,IN09A014,IN09A014_T1_R,1
11720,AN07B011,AN07B011_T2_L,27810,IN21A090,IN21A090_T1_R,1
11720,AN07B011,AN07B011_T2_L,27775,DNfl023,DNfl023_CvC_R,1
11720,AN07B011,AN07B011_T2_L,27306,IN13A060,IN13A060_T1_R,1
11720,AN07B011,AN07B011_T2_L,26963,IN16B064,IN16B064_T1_R,1
11720,AN07B011,AN07B011_T2_L,26961,IN19A116,IN19A116_T2_R,1
11720,AN07B011,AN07B011_T2_L,26947,IN01B051,IN01B051_T1_R,1
11720,AN07B011,AN07B011_T2_L,26799,IN09A081,IN09A081_T2_R,1
11720,AN07B011,AN07B011_T2_L,26717,IN16B091,IN16B091_T1_R,1
11720,AN07B011,AN07B011_T2_L,26643,IN12B021,IN12B021_T1_L,1
11720,AN07B011,AN07B011_T2_L,26632,IN13A060,IN13A060_T1_R,1
11720,AN07B011,AN07B011_T2_L,26570,IN12B071,IN12B071_T3_L,1
11720,AN07B011,AN07B011_T2_L,26409,IN14A066,IN14A066_T1_L,1
11720,AN07B011,AN07B011_T2_L,26054,IN08A039,IN08A039_T2_R,1
11720,AN07B011,AN07B011_T2_L,25724,IN08A026,IN08A026_T2_R,1
11720,AN07B011,AN07B011_T2_L,25562,IN13A058,IN13A058_T1_R,1
11720,AN07B011,AN07B011_T2_L,25344,IN20A.22A028,IN20A.22A028_T1_R,1
11720,AN07B011,AN07B011_T2_L,24654,IN20A.22A034,IN20A.22A034_T3_R,1
11720,AN07B011,AN07B011_T2_L,24623,IN12B060,IN12B060_T1_L,1
11720,AN07B011,AN07B011_T2_L,24326,IN09A071,IN09A071_T1_R,1
11720,AN07B011,AN07B011_T2_L,24202,IN03A084,IN03A084_T1_R,1
11720,AN07B011,AN07B011_T2_L,24197,IN16B085,IN16B085_T3_R,1
11720,AN07B011,AN07B011_T2_L,24155,IN16B090,IN16B090_T2_R,1
11720,AN07B011,AN07B011_T2_L,24064,IN08A026,IN08A026_T2_R,1
11720,AN07B011,AN07B011_T2_L,23681,IN20A.22A024,IN20A.22A024_T1_R,1
11720,AN07B011,AN07B011_T2_L,23630,IN13A038,IN13A038_T1_R,1
11720,AN07B011,AN07B011_T2_L,23620,IN12B044,IN12B044_T2_R,1
11720,AN07B011,AN07B011_T2_L,23455,IN16B091,IN16B091_T1_R,1
11720,AN07B011,AN07B011_T2_L,23295,IN23B060,IN23B060_T2_R,1
11720,AN07B011,AN07B011_T2_L,23227,IN13A057,IN13A057_T2_L,1
11720,AN07B011,AN07B011_T2_L,23093,IN12B048,IN12B048_T3_L,1
11720,AN07B011,AN07B011_T2_L,23084,IN13A060,IN13A060_T1_R,1
11720,AN07B011,AN07B011_T2_L,22776,IN12B050,IN12B050_T2_R,1
11720,AN07B011,AN07B011_T2_L,22638,IN07B073,IN07B073_T2_L,1
11720,AN07B011,AN07B011_T2_L,22379,IN04B067,IN04B067_T1_R,1
11720,AN07B011,AN07B011_T2_L,22245,IN16B058,IN16B058_T1_R,1
11720,AN07B011,AN07B011_T2_L,21874,IN13A041,IN13A041_T1_R,1
11720,AN07B011,AN07B011_T2_L,21724,IN03A087,IN03A087_T1_R,1
11720,AN07B011,AN07B011_T2_L,21587,IN12B050,IN12B050_T2_L,1
11720,AN07B011,AN07B011_T2_L,21567,IN04B066,IN04B066_T1_L,1
11720,AN07B011,AN07B011_T2_L,21411,IN08A023,IN08A023_T2_R,1
11720,AN07B011,AN07B011_T2_L,21321,IN08A019,IN08A019_T3_R,1
11720,AN07B011,AN07B011_T2_L,21247,IN07B055,IN07B055_T2_L,1
11720,AN07B011,AN07B011_T2_L,20601,IN09A013,IN09A013_T2_R,1
11720,AN07B011,AN07B011_T2_L,20421,IN17A061,IN17A061_T3_R,1
11720,AN07B011,AN07B011_T2_L,20275,AN04B051,AN04B051_T1_R,1
11720,AN07B011,AN07B011_T2_L,20242,vMS11,IN08A018_T2_R,1
11720,AN07B011,AN07B011_T2_L,20118,IN13A053,IN13A053_T3_R,1
11720,AN07B011,AN07B011_T2_L,20071,IN04B063,IN04B063_T3_R,1
11720,AN07B011,AN07B011_T2_L,19779,IN04B068,IN04B068_T3_R,1
11720,AN07B011,AN07B011_T2_L,19751,Ta levator MN,MNfl52_ProLN_R,1
11720,AN07B011,AN07B011_T2_L,19587,IN19A064,IN19A064_T2_R,1
11720,AN07B011,AN07B011_T2_L,19206,Pleural remotor/abductor MN,MNml17_MesoLN_R,1
11720,AN07B011,AN07B011_T2_L,19160,IN16B058,IN16B058_T1_R,1
11720,AN07B011,AN07B011_T2_L,19126,IN04B090,IN04B090_T2_L,1
11720,AN07B011,AN07B011_T2_L,19069,IN03A075,IN03A075_T1_R,1
11720,AN07B011,AN07B011_T2_L,19025,ANXXX200,ANXXX200_T1_L,1
11720,AN07B011,AN07B011_T2_L,18860,IN03A066,IN03A066_T1_R,1
11720,AN07B011,AN07B011_T2_L,18586,IN04B050,IN04B050_T1_R,1
11720,AN07B011,AN07B011_T2_L,18504,IN03A068,IN03A068_T3_R,1
11720,AN07B011,AN07B011_T2_L,18295,IN19A064,IN19A064_T2_L,1
11720,AN07B011,AN07B011_T2_L,18144,IN03A071,IN03A071_T2_R,1
11720,AN07B011,AN07B011_T2_L,18089,IN13A041,IN13A041_T1_R,1
11720,AN07B011,AN07B011_T2_L,17956,IN04B049,IN04B049_T2_R,1
11720,AN07B011,AN07B011_T2_L,17895,IN04B033,IN04B033_T2_L,1
11720,AN07B011,AN07B011_T2_L,17739,IN03A041,IN03A041_T3_R,1
11720,AN07B011,AN07B011_T2_L,17399,vMS11,IN08A018_T2_L,1
11720,AN07B011,AN07B011_T2_L,17393,IN04B033,IN04B033_T2_L,1
11720,AN07B011,AN07B011_T2_L,17381,IN03A052,IN03A052_T2_R,1
11720,AN07B011,AN07B011_T2_L,17358,DNxl094,DNxl094_CvC_R,1
11720,AN07B011,AN07B011_T2_L,17166,IN04B056,IN04B056_T2_R,1
11720,AN07B011,AN07B011_T2_L,17147,IN19A064,IN19A064_T2_R,1
11720,AN07B011,AN07B011_T2_L,17086,AN08B069,AN08B069_T1_R,1
11720,AN07B011,AN07B011_T2_L,17081,IN04B057,IN04B057_T2_L,1
11720,AN07B011,AN07B011_T2_L,17079,IN17A044,IN17A044_T1_R,1
11720,AN07B011,AN07B011_T2_L,16800,IN04B037,IN04B037_T2_L,1
11720,AN07B011,AN07B011_T2_L,16764,GFC2,IN18B030_T2_L,1
11720,AN07B011,AN07B011_T2_L,16719,IN12B035,IN12B035_T2_L,1
11720,AN07B011,AN07B011_T2_L,16655,IN08A010,IN08A010_T1_R,1
11720,AN07B011,AN07B011_T2_L,16633,Fe reductor MN,MNhl13_MetaLN_R,1
11720,AN07B011,AN07B011_T2_L,16211,IN13A028,IN13A028_T3_R,1
11720,AN07B011,AN07B011_T2_L,16175,IN03A029,IN03A029_T1_R,1
11720,AN07B011,AN07B011_T2_L,16119,IN03A057,IN03A057_T2_L,1
11720,AN07B011,AN07B011_T2_L,15997,IN13B027,IN13B027_T3_L,1
11720,AN07B011,AN07B011_T2_L,15966,IN20A.22A007,IN20A.22A007_T2_L,1
11720,AN07B011,AN07B011_T2_L,15874,IN03A034,IN03A034_T1_L,1
11720,AN07B011,AN07B011_T2_L,15776,IN04B068,IN04B068_T3_R,1
11720,AN07B011,AN07B011_T2_L,15756,IN16B057,IN16B057_T1_R,1
11720,AN07B011,AN07B011_T2_L,15710,IN03A044,IN03A044_T2_R,1
11720,AN07B011,AN07B011_T2_L,15705,IN04B027,IN04B027_T2_L,1
11720,AN07B011,AN07B011_T2_L,15637,IN03A030,IN03A030_T2_R,1
11720,AN07B011,AN07B011_T2_L,15596,IN03A029,IN03A029_T1_L,1
11720,AN07B011,AN07B011_T2_L,15537,IN04B027,IN04B027_T2_R,1
11720,AN07B011,AN07B011_T2_L,15524,IN04B015,IN04B015_T1_R,1
11720,AN07B011,AN07B011_T2_L,15430,IN03A034,IN03A034_T1_R,1
11720,AN07B011,AN07B011_T2_L,15205,IN19A048,IN19A048_T2_R,1
