bodyId_pre,bodyId_post,roi,weight,layer_name,type_pre,instance_pre,type_post,instance_post
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12096,LegNp(T1)(L),1,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl31_ProAN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,12686,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl54_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13490,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Tergopleural/Pleural promotor MN,MNfl53_DProN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
20077,13628,LegNp(T1)(L),2,manc-seg-v1.2 4B manual  IR-nomorphology assigned-early secondary,IN04B066,IN04B066_T1_L,Pleural remotor/abductor MN,MNfl17_ProAN_L
