"bodyid","post","pre","downstream","upstream","synweight","class","description","entryNerve","exitNerve","group","name","longTract","ntAcetylcholineProb","ntGabaProb","ntGlutamateProb","ntUnknownProb","origin","location","locationType","predictedNtProb","prefix","rootLocation","rootSide","statusLabel","subclass","synonyms","systematicType","target","transmission","type","vfbId","avgLocation","birthtime","hemilineage","serial","serialMotif","somaNeuromere","somaSide","subcluster","modality","tag","cluster","receptorType","subclassabbr","tosomaLocation","source","somaLocation","status","totalNtPredictions","predictedNt","celltypeTotalNtPredictions","celltypePredictedNt","voxels","soma"
"18064",2084,369,2512,2084,4596,"intrinsic neuron","4B in T2 LHS","None",NA,16361,"IN04B046_T2_L",NA,0.858462452888489,0.08365248888731,0.0527429357171059,0.00514215556904674,"LegNpT2_L","19249,37092,30263","user",0.858462452888489,"BR","",NA,"Roughly traced","BR",NA,"IN04B046","LegNpT2_L",NA,"IN04B046","VFB_jrcv0dxs","19215,36012,28732","secondary","04B",NA,NA,"T2","LHS",16253,NA,NA,NA,NA,NA,"",NA,"17408,38961,35290","Traced",369,"acetylcholine",1596,"acetylcholine",742277904,TRUE
"18506",1631,429,3017,1631,4648,"intrinsic neuron",NA,NA,NA,16459,"IN04B049_T2_L",NA,0.892176806926727,0.0280167851597071,0.0755550414323807,0.00425137206912041,"LegNpT2_L","17327,39124,36692","soma",0.892176806926727,"IR","",NA,"Roughly traced","IR",NA,"IN04B049","LegNpT2_L",NA,"IN04B049","VFB_jrcv0ea2","","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"17327,39124,36692","Traced",429,"acetylcholine",2171,"acetylcholine",790076692,TRUE
"18525",1239,424,2945,1239,4184,"intrinsic neuron","4B in T2 LHS; two somas need to be cleaved","None",NA,18525,"IN04B026_T2_L",NA,0.886366724967957,0.0636624023318291,0.0450481027364731,0.00492277136072516,"LegNpT2_L","19244,36954,30023","user",0.886366724967957,"IR","",NA,"Roughly traced","IR",NA,"IN04B026","LegNpT2_L",NA,"IN04B026","VFB_jrcv0eal","19215,36012,28732","secondary","04B",13465,"independent leg","T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"16416,38764,35413","Traced",424,"acetylcholine",3520,"acetylcholine",668858137,TRUE
"18563",1002,406,2591,1002,3593,"intrinsic neuron","20A in T2 LHS","None",NA,18563,"IN04B077_T2_L",NA,0.955485999584198,0.0155346458777785,0.0242160707712173,0.00476328888908029,"LegNpT2_L","19815,29714,28297","user",0.955485999584198,"BR","",NA,"Roughly traced","BR",NA,"IN04B077","LegNpT2_L",NA,"IN04B077","VFB_jrcv0ebn","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"13734,34776,25000","Traced",406,"acetylcholine",2548,"acetylcholine",606741690,TRUE
"18567",1240,301,1788,1240,3028,"intrinsic neuron","4B in T2 LHS","None",NA,19404,"IN04B062_T2_L",NA,0.784139454364777,0.066212885081768,0.142508000135422,0.00713963760063052,"LegNpT2_L","19247,37027,30246","user",0.784139454364777,"IR","",NA,"Roughly traced","IR",NA,"IN04B062","LegNpT2_L",NA,"IN04B062","VFB_jrcv0ebr","19215,36012,28732","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"15865,37977,35456","Traced",301,"acetylcholine",1943,"acetylcholine",670173115,TRUE
"18769",2011,466,3133,2011,5144,"intrinsic neuron",NA,NA,NA,18574,"IN04B084_T2_L",NA,0.819074392318726,0.055342074483633,0.117791719734669,0.00779181299731135,"LegNpT2_L","17942,38294,33832","soma",0.819074392318726,"IR","",NA,"Roughly traced","IR",NA,"IN04B084","LegNpT2_L",NA,"IN04B084","VFB_jrcv0ehd","","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"17942,38294,33832","Traced",466,"acetylcholine",2933,"acetylcholine",672624420,TRUE
"18857",934,689,4772,934,5706,"intrinsic neuron","4B in T2 LHS","None",NA,152363,"IN04B078_T2_L",NA,0.887684285640717,0.0412240102887154,0.0559353679418564,0.0151563324034214,"LegNpT2_L","19245,36963,30197","user",0.886397898197174,"IR","",NA,"Roughly traced","IR",NA,"IN04B078","LegNpT2_L",NA,"IN04B078","VFB_jrcv0ejt","19215,36012,28732","secondary","04B",18857,"independent leg","T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"16582,38870,36474","Traced",689,"acetylcholine",8163,"acetylcholine",670883957,TRUE
"18865",1157,440,3359,1157,4516,"intrinsic neuron","4B in T2 LHS","None",NA,17081,"IN04B057_T2_L",NA,0.908360183238983,0.0408613011240959,0.0467408709228039,0.00403763726353645,"LegNpT2_L","19242,36869,29916","user",0.908360183238983,"BR","",NA,"Roughly traced","BR",NA,"IN04B057","LegNpT2_L",NA,"IN04B057","VFB_jrcv0ek1","19215,36012,28732","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"16533,38335,35154","Traced",440,"acetylcholine",2016,"acetylcholine",636326013,TRUE
"18946",1357,440,3015,1357,4372,"intrinsic neuron",NA,NA,NA,17386,"IN04B100_T2_L",NA,0.821150243282318,0.0474527105689049,0.12732507288456,0.00407198397442698,"LegNpT2_L","17871,38739,38539","soma",0.804693996906281,"IR","",NA,"Roughly traced","IR",NA,"IN04B100","LegNpT2_L",NA,"IN04B100","VFB_jrcv0ema","","secondary","04B",14098,"independent leg","T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"17871,38739,38539","Traced",440,"acetylcholine",8209,"acetylcholine",740286434,TRUE
"18974",1704,370,2514,1704,4218,"intrinsic neuron","4B in T2 LHS","None",NA,16982,"IN04B046_T2_L",NA,0.905734717845917,0.0444174185395241,0.0465559437870979,0.00329192425124347,"LegNpT2_L.LegNpT2_R","19249,37116,30318","user",0.905734717845917,"BR","",NA,"Roughly traced","BR",NA,"IN04B046","LegNpT2_L",NA,"IN04B046","VFB_jrcv0en2","19215,36012,28732","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"16763,38803,35074","Traced",370,"acetylcholine",1596,"acetylcholine",754710728,TRUE
"18982",1243,468,3175,1243,4418,"intrinsic neuron","20A in T2 LHS","None",NA,18564,"IN04B077_T2_L",NA,0.947096347808838,0.0131174633279443,0.0346234552562237,0.00516273826360703,"LegNpT2_L","19640,29515,28297","user",0.947096347808838,"BR","",NA,"Roughly traced","BR",NA,"IN04B077","LegNpT2_L",NA,"IN04B077","VFB_jrcv0ena","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"14829,34377,24061","Traced",468,"acetylcholine",2548,"acetylcholine",749009335,TRUE
"19126",958,369,2359,958,3317,"intrinsic neuron",NA,NA,NA,19126,"IN04B090_T2_L",NA,0.898483097553253,0.0350516997277737,0.0627025216817856,0.00376269803382456,"LegNpT2_L","17016,38286,36276","soma",0.898483097553253,"IR","",NA,"Roughly traced","IR",NA,"IN04B090","LegNpT2_L",NA,"IN04B090","VFB_jrcv0era","","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"17016,38286,36276","Traced",369,"acetylcholine",1340,"acetylcholine",627293506,TRUE
"19372",1659,290,1656,1659,3315,"intrinsic neuron","20A in T2 LHS","None",NA,20650,"IN04B081_T2_L",NA,0.73513275384903,0.0858026966452599,0.171722903847694,0.00734165450558066,"LegNpT2_L","19981,29711,28297","user",0.73513275384903,"IR","",NA,"Roughly traced","IR",NA,"IN04B081","LegNpT2_L",NA,"IN04B081","VFB_jrcv0ey4","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",17584,NA,NA,NA,NA,NA,"",NA,"12676,34923,27472","Traced",290,"acetylcholine",5423,"acetylcholine",595959922,TRUE
"19404",1367,324,2102,1367,3469,"intrinsic neuron","4B in T2 LHS","None",NA,19404,"IN04B062_T2_L",NA,0.787543714046478,0.0808470323681831,0.124461427330971,0.00714782485738397,"LegNpT2_L","19241,36841,29951","user",0.7854905128479,"IR","",NA,"Roughly traced","IR",NA,"IN04B062","LegNpT2_L",NA,"IN04B062","VFB_jrcv0ez0","19215,36012,28732","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"14686,38036,33995","Traced",324,"acetylcholine",1943,"acetylcholine",621422645,TRUE
"19499",1369,322,2108,1369,3477,"intrinsic neuron",NA,NA,NA,18574,"IN04B084_T2_L",NA,0.81745570898056,0.04311203956604,0.132464975118637,0.00696726748719811,"LegNpT2_L","16958,38565,36712","soma",0.769707143306732,"IR","",NA,"Roughly traced","IR",NA,"IN04B084","LegNpT2_L",NA,"IN04B084","VFB_jrcv0f1n","","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"16958,38565,36712","Traced",322,"acetylcholine",2933,"acetylcholine",626566285,TRUE
"19523",1430,556,3738,1430,5168,"intrinsic neuron","4B in T2 LHS","None",NA,19523,"IN04B087_T2_L",NA,0.858421146869659,0.0361264795064926,0.0973478704690933,0.00810449011623859,"LegNpT2_L","19250,37147,30537","user",0.858421146869659,"IR","",NA,"Roughly traced","IR",NA,"IN04B087","LegNpT2_L",NA,"IN04B087","VFB_jrcv0f2b","19215,36012,28732","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"16837,38243,34525","Traced",556,"acetylcholine",1959,"acetylcholine",583934830,TRUE
"19836",863,453,2601,863,3464,"intrinsic neuron","20A? in T2 LHS","None",NA,16530,"IN04B030_T2_L",NA,0.790321946144104,0.0786056444048882,0.12347486615181,0.00759751070290804,"LegNp_R.LegNp_L","19779,29643,28297","user",0.790321946144104,"BI","",NA,"Roughly traced","BI",NA,"IN04B030","LegNpT2_L.LegNpT2_R",NA,"IN04B030","VFB_jrcv0fb0","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",14755,NA,NA,NA,NA,NA,"",NA,"17712,32190,23366","Traced",453,"acetylcholine",1604,"acetylcholine",1010528754,TRUE
"19960",1307,390,2813,1307,4120,"intrinsic neuron",NA,NA,NA,14256,"IN04B049_T2_L",NA,0.921189785003662,0.0136218359693885,0.0598221942782402,0.00536615587770939,"LegNpT2_L","17347,38337,36607","soma",0.921189785003662,"IR","",NA,"Roughly traced","IR",NA,"IN04B049","LegNpT2_L",NA,"IN04B049","VFB_jrcv0feg","","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"17347,38337,36607","Traced",390,"acetylcholine",2171,"acetylcholine",648248483,TRUE
"20098",762,221,1566,762,2328,"intrinsic neuron","20A in T2 LHS","None",NA,20098,"IN04B112_T2_L",NA,0.967202365398407,0.00565070565789938,0.0200026873499155,0.00714422343298793,"LegNpT2_L","19837,29749,28297","user",0.967202365398407,"IR","",NA,"Roughly traced","IR",NA,"IN04B112","LegNpT2_L",NA,"IN04B112","VFB_jrcv0fia","19878,29705,28297","secondary","04B",18698,"independent leg","T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"13467,34798,25442","Traced",221,"acetylcholine",1546,"acetylcholine",353883047,TRUE
"20441",1553,296,1743,1553,3296,"intrinsic neuron","20A in T2 LHS","None",NA,20650,"IN04B081_T2_L",NA,0.711480736732483,0.107643648982048,0.171381279826164,0.00949430651962757,"LegNpT2_L","19896,29666,28297","user",0.711480736732483,"IR","",NA,"Roughly traced","IR",NA,"IN04B081","LegNpT2_L",NA,"IN04B081","VFB_jrcv0frt","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",17584,NA,NA,NA,NA,NA,"",NA,"13293,35261,27225","Traced",296,"acetylcholine",5423,"acetylcholine",540155062,TRUE
"20454",1027,313,1952,1027,2979,"intrinsic neuron","4B? in T2 LHS","None",NA,14358,"IN04B071_T2_L",NA,0.813829898834229,0.0942393317818642,0.0893977805972099,0.00253300368785858,"LegNpT2_L","19244,36923,29982","user",0.81283575296402,"IR","",NA,"Roughly traced","IR",NA,"IN04B071","LegNpT2_L",NA,"IN04B071","VFB_jrcv0fs6","19215,36012,28732","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"13813,37468,32173","Traced",313,"acetylcholine",1966,"acetylcholine",648286307,TRUE
"20716",1289,328,2114,1289,3403,"intrinsic neuron","4B? in T2 LHS","None",NA,14358,"IN04B071_T2_L",NA,0.826696515083313,0.0672223493456841,0.0993791073560715,0.00670201517641544,"LegNpT2_L","19245,36981,30096","user",0.826696515083313,"IR","",NA,"Roughly traced","IR",NA,"IN04B071","LegNpT2_L",NA,"IN04B071","VFB_jrcv0fzg","19215,36012,28732","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"17056,38874,35439","Traced",328,"acetylcholine",1966,"acetylcholine",681639084,TRUE
"20926",1179,314,1938,1179,3117,"intrinsic neuron",NA,NA,NA,19484,"IN04B090_T2_L",NA,0.846953094005585,0.0405762083828449,0.107344999909401,0.00512567907571793,"LegNpT2_L","17902,38381,34401","soma",0.846953094005585,"IR","",NA,"Roughly traced","IR",NA,"IN04B090","LegNpT2_L",NA,"IN04B090","VFB_jrcv0g5a","","early secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"17902,38381,34401","Traced",314,"acetylcholine",1340,"acetylcholine",593554636,TRUE
"21036",1146,433,2727,1146,3873,"intrinsic neuron","20A? in T2 LHS","None",NA,21036,"IN04B077_T2_L",NA,0.923566043376923,0.0218705702573061,0.0456140749156475,0.00894928351044655,"LegNpT2_L","19574,29486,28297","user",0.923566043376923,"BR","",NA,"Roughly traced","BR",NA,"IN04B077","LegNpT2_L",NA,"IN04B077","VFB_jrcv0g8c","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"14387,34107,24876","Traced",433,"acetylcholine",2548,"acetylcholine",629888528,TRUE
"21471",1216,285,1700,1216,2916,"intrinsic neuron","20A in T2 LHS","None",NA,21471,"IN04B108_T2_L",NA,0.779225945472717,0.0620264858007431,0.15454438328743,0.00420317659154534,"LegNpT2_L","20046,29865,28297","user",0.779225945472717,"IR","",NA,"Roughly traced","IR",NA,"IN04B108","LegNpT2_L",NA,"IN04B108","VFB_jrcv0gkf","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",17584,NA,NA,NA,NA,NA,"",NA,"12576,34619,26671","Traced",285,"acetylcholine",1614,"acetylcholine",477771087,TRUE
"21569",1485,309,1742,1485,3227,"intrinsic neuron","20A in T2 LHS","None",NA,20650,"IN04B081_T2_L",NA,0.683164119720459,0.118856072425842,0.189785599708557,0.00819422770291567,"LegNpT2_L","19955,29686,28297","user",0.681329548358917,"IR","",NA,"Roughly traced","IR",NA,"IN04B081","LegNpT2_L",NA,"IN04B081","VFB_jrcv0gn5","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",17584,NA,NA,NA,NA,NA,"",NA,"12261,35501,29539","Traced",309,"acetylcholine",5423,"acetylcholine",577917875,TRUE
"21607",1094,251,1532,1094,2626,"intrinsic neuron","20A? in T2 LHS","None",NA,16396,"IN04B103_T2_L",NA,0.743530035018921,0.0989788919687271,0.15426678955555,0.00322425691410899,"LegNpT2_L","19948,29771,28297","user",0.743530035018921,"IR","",NA,"Roughly traced","IR",NA,"IN04B103","LegNpT2_L",NA,"IN04B103","VFB_jrcv0go7","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"14932,34969,25089","Traced",251,"acetylcholine",2105,"acetylcholine",469458614,TRUE
"21858",767,257,1641,767,2408,"intrinsic neuron","20A? in T2 LHS","None",NA,16396,"IN04B103_T2_L",NA,0.82955926656723,0.0539285875856876,0.11226250231266,0.00424962071701884,"LegNpT2_L","19918,29745,28297","user",0.82955926656723,"IR","",NA,"Roughly traced","IR",NA,"IN04B103","LegNpT2_L",NA,"IN04B103","VFB_jrcv0gv6","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"13390,34209,25732","Traced",257,"acetylcholine",2105,"acetylcholine",457297698,TRUE
"21936",697,284,1670,697,2367,"intrinsic neuron","20A in T2 LHS","None",NA,21471,"IN04B108_T2_L",NA,0.797063231468201,0.0638652741909027,0.132885441184044,0.00618607923388481,"LegNpT2_L","19929,29663,28297","user",0.794334948062897,"IR","",NA,"Roughly traced","IR",NA,"IN04B108","LegNpT2_L",NA,"IN04B108","VFB_jrcv0gxc","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"12974,34917,26778","Traced",284,"acetylcholine",1614,"acetylcholine",454416975,TRUE
"22014",1969,464,3248,1969,5217,"intrinsic neuron",NA,NA,NA,22014,"IN04B100_T2_L",NA,0.792555272579193,0.0562282912433147,0.139744967222214,0.011471489444375,"LegNpT2_L","16911,38124,35045","soma",0.792555272579193,"IR","",NA,"Roughly traced","IR",NA,"IN04B100","LegNpT2_L",NA,"IN04B100","VFB_jrcv0gzi","","secondary","04B",19994,"independent leg","T2","LHS",19994,NA,NA,NA,NA,NA,"",NA,"16911,38124,35045","Traced",464,"acetylcholine",8209,"acetylcholine",599922167,TRUE
"22173",1195,224,1338,1195,2533,"intrinsic neuron","20A in T2 LHS","None",NA,22132,"IN04B104_T2_L",NA,0.832607567310333,0.0393516793847084,0.120572067797184,0.00746869621798396,"LegNpT2_L","19985,29787,28297","user",0.832607567310333,"IR","",NA,"Roughly traced","IR",NA,"IN04B104","LegNpT2_L",NA,"IN04B104","VFB_jrcv0h3x","19878,29705,28297","secondary","04B",21808,"independent leg","T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"13695,35513,27466","Traced",224,"acetylcholine",1820,"acetylcholine",443621136,TRUE
"22214",1457,311,2236,1457,3693,"intrinsic neuron","20A in T2 LHS","None",NA,22214,"IN04B109_T2_L",NA,0.948204517364502,0.0162108093500137,0.0309326779097319,0.00465196371078491,"LegNpT2_L","19954,29811,28297","user",0.948204517364502,"IR","",NA,"Roughly traced","IR",NA,"IN04B109","LegNpT2_L",NA,"IN04B109","VFB_jrcv0h52","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"13468,33907,24701","Traced",311,"acetylcholine",795,"acetylcholine",433297699,TRUE
"22322",1697,423,3053,1697,4750,"intrinsic neuron","20A? in T2 LHS","None",NA,18788,"IN04B082_T2_L",NA,0.864031314849854,0.101494498550892,0.0245054997503757,0.00996871385723352,"LegNpT2_L","19720,29472,28297","user",0.864031314849854,"IR","",NA,"Roughly traced","IR",NA,"IN04B082","LegNpT2_L",NA,"IN04B082","VFB_jrcv0h82","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"15069,37930,35001","Traced",423,"acetylcholine",826,"acetylcholine",638124399,TRUE
"22384",1417,305,1886,1417,3303,"intrinsic neuron","20A in T2 LHS","None",NA,16396,"IN04B103_T2_L",NA,0.7220498919487,0.102639824151993,0.169337317347527,0.00597296841442585,"LegNpT2_L","19948,29727,28297","user",0.7220498919487,"IR","",NA,"Roughly traced","IR",NA,"IN04B103","LegNpT2_L",NA,"IN04B103","VFB_jrcv0h9s","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"13008,34213,26012","Traced",305,"acetylcholine",2105,"acetylcholine",529070691,TRUE
"22488",1563,398,2805,1563,4368,"intrinsic neuron",NA,NA,NA,21464,"IN04B084_T2_L",NA,0.704019129276276,0.0787874981760979,0.202680647373199,0.0145127307623625,"LegNpT2_L","17602,38537,34829","soma",0.704019129276276,"IR","",NA,"Roughly traced","IR",NA,"IN04B084","LegNpT2_L",NA,"IN04B084","VFB_jrcv0hco","","early secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"17602,38537,34829","Traced",398,"acetylcholine",2933,"acetylcholine",521823497,TRUE
"22714",1677,338,1927,1677,3604,"intrinsic neuron","20A in T2 LHS","None",NA,19901,"IN04B074_T2_L",NA,0.6427241563797,0.169379100203514,0.178288221359253,0.00960852857679129,"LegNpT2_L","20004,29736,28297","user",0.624323844909668,"IR","",NA,"Roughly traced","IR",NA,"IN04B074","LegNpT2_L",NA,"IN04B074","VFB_jrcv0hiy","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"13925,35471,27071","Traced",338,"acetylcholine",5902,"acetylcholine",761249053,TRUE
"22908",1185,350,2134,1185,3319,"intrinsic neuron","20A? in T2 LHS","None",NA,20556,"IN04B097_T2_L",NA,0.764227449893951,0.0855481997132301,0.146020501852036,0.00420387228950858,"LegNpT2_L","19641,29433,28297","user",0.764227449893951,"IR","",NA,"Roughly traced","IR",NA,"IN04B097","LegNpT2_L",NA,"IN04B097","VFB_jrcv0hoc","19878,29705,28297","secondary","04B",20556,"independent leg","T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"12825,34196,25317","Traced",350,"acetylcholine",1403,"acetylcholine",517661899,TRUE
"22973",1675,415,2614,1675,4289,"intrinsic neuron","20A in T2 LHS","None",NA,21272,"IN04B102_T2_L",NA,0.491702556610107,0.187316700816154,0.316000819206238,0.00497992988675833,"LegNpT2_L","19867,29634,28297","user",0.490638166666031,"IR","",NA,"Roughly traced","IR",NA,"IN04B102","LegNpT2_L",NA,"IN04B102","VFB_jrcv0hq5","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",18724,NA,NA,NA,NA,NA,"",NA,"14424,34791,25863","Traced",415,"acetylcholine",3492,"glutamate",519976066,TRUE
"23150",725,220,1326,725,2051,"intrinsic neuron","20A in T2 LHS","None",NA,22800,"IN04B106_T2_L",NA,0.80644965171814,0.0820365622639656,0.101580485701561,0.00993330869823694,"LegNpT2_L","20010,29768,28297","user",0.80644965171814,"IR","",NA,"Roughly traced","IR",NA,"IN04B106","LegNpT2_L",NA,"IN04B106","VFB_jrcv0hv2","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"12716,34667,26290","Traced",220,"acetylcholine",511,"acetylcholine",408001898,TRUE
"23209",922,601,3781,922,4703,"intrinsic neuron","20A? in T2 LHS","None",NA,14780,"IN04B018_T2_L",NA,0.918550491333008,0.0251329410821199,0.0529719963669777,0.00334458099678159,"LegNpT2_L.LegNpT2_R","19805,29681,28297","user",0.918550491333008,"BR","",NA,"Roughly traced","BR",NA,"IN04B018","LegNpT2_L.LegNpT2_R",NA,"IN04B018","VFB_jrcv0hwp","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"17273,31027,23654","Traced",601,"acetylcholine",4179,"acetylcholine",1131216206,TRUE
"25243",681,193,1305,681,1986,"intrinsic neuron","20A in T2 LHS","None",NA,22214,"IN04B109_T2_L",NA,0.967642188072205,0.00750888092443347,0.0210190303623676,0.0038299176376313,"LegNpT2_L","19871,29750,28297","user",0.967642188072205,"IR","",NA,"Roughly traced","IR",NA,"IN04B109","LegNpT2_L",NA,"IN04B109","VFB_jrcv0jh7","19878,29705,28297","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"13060,34168,24473","Traced",193,"acetylcholine",795,"acetylcholine",324854385,TRUE
"26083",914,221,1308,914,2222,"intrinsic neuron",NA,NA,NA,21471,"IN04B108_T2_L",NA,0.824457466602325,0.0293393190950155,0.139836937189102,0.00636628037318587,"LegNpT2_L","13607,34429,26022","soma",0.793035745620728,"IR","",NA,"Roughly traced","IR",NA,"IN04B108","LegNpT2_L",NA,"IN04B108","VFB_jrcv0k4j","","secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"13607,34429,26022","Traced",221,"acetylcholine",1614,"acetylcholine",413144220,TRUE
"28247",2432,900,5847,2432,8279,"intrinsic neuron","4B? in T2 LHS","None",NA,13608,"IN04B011_T2_L",NA,0.88394570350647,0.0312961488962173,0.0820128470659256,0.00274529517628253,"LegNpT2_L","19250,37129,30484","user",0.88305401802063,"IR","",NA,"Roughly traced","IR",NA,"IN04B011","LegNpT2_L",NA,"IN04B011","VFB_jrcv0lsn","19215,36012,28732","early secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"17422,38362,34222","Traced",900,"acetylcholine",3917,"acetylcholine",1383156004,TRUE
"29104",774,344,2350,774,3124,"intrinsic neuron",NA,NA,NA,21272,"IN04B102_T2_L",NA,0.135706648230553,0.229507058858871,0.615302383899689,0.0194838829338551,"LegNpT2_L","17689,32845,23136","soma",0.615302383899689,"IR","",NA,"Roughly traced","IR",NA,"IN04B102","LegNpT2_L",NA,"IN04B102","VFB_jrcv0mgg","","secondary","04B",NA,NA,"T2","LHS",18724,NA,NA,NA,NA,NA,"",NA,"17689,32845,23136","Traced",344,"glutamate",3492,"glutamate",369341016,TRUE
"31925",1317,637,3597,1317,4914,"intrinsic neuron",NA,NA,NA,15036,"IN04B036_T2_L",NA,0.66245436668396,0.111489363014698,0.209900125861168,0.0161561444401741,"LegNpT2_L","18570,39239,37327","soma",0.66245436668396,"BR","",NA,"Roughly traced","BR",NA,"IN04B036","LegNpT2_L",NA,"IN04B036","VFB_jrcv0omt","","early secondary","04B",NA,NA,"T2","LHS",NA,NA,NA,NA,NA,NA,"",NA,"18570,39239,37327","Traced",637,"acetylcholine",5513,"acetylcholine",927177951,TRUE
