"bodyid","post","pre","downstream","upstream","synweight","class","description","entryNerve","exitNerve","group","name","longTract","ntAcetylcholineProb","ntGabaProb","ntGlutamateProb","ntUnknownProb","origin","location","locationType","predictedNtProb","prefix","rootLocation","rootSide","statusLabel","subclass","synonyms","systematicType","target","transmission","type","vfbId","avgLocation","birthtime","hemilineage","serial","serialMotif","somaNeuromere","somaSide","subcluster","modality","tag","cluster","receptorType","subclassabbr","tosomaLocation","source","somaLocation","status","totalNtPredictions","predictedNt","celltypeTotalNtPredictions","celltypePredictedNt","voxels","soma"
"18208",1410,456,3031,1410,4441,"intrinsic neuron","20A in T2 RHS","None",NA,13841,"IN04B040_T2_R",NA,0.962980210781097,0.0062453499995172,0.0288216806948185,0.00195277575403452,"LegNpT2_R","25585,32381,27412","user",0.962980210781097,"BR","",NA,"Roughly traced","BR",NA,"IN04B040","LegNpT2_R",NA,"IN04B040","VFB_jrcv0e1s","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"28974,35148,19686","Traced",456,"acetylcholine",1019,"acetylcholine",682086405,TRUE
"18335",2350,362,2204,2350,4554,"intrinsic neuron","20A in T2 RHS","None",NA,20650,"IN04B081_T2_R",NA,0.646005153656006,0.141615450382233,0.206714496016502,0.00566490413621068,"LegNpT2_R","25419,32448,27412","user",0.646005153656006,"IR","",NA,"Roughly traced","IR",NA,"IN04B081","LegNpT2_R",NA,"IN04B081","VFB_jrcv0e5b","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",17584,NA,NA,NA,NA,NA,"",NA,"30159,38747,23495","Traced",362,"acetylcholine",5423,"acetylcholine",706306103,TRUE
"18564",1209,454,2969,1209,4178,"intrinsic neuron","20A in T2 RHS","None",NA,18564,"IN04B077_T2_R",NA,0.959405839443207,0.00784637685865164,0.0307947751134634,0.00195302278734744,"LegNpT2_R","25625,32467,27412","user",0.959405839443207,"BR","",NA,"Roughly traced","BR",NA,"IN04B077","LegNpT2_R",NA,"IN04B077","VFB_jrcv0ebo","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"30105,38281,24178","Traced",454,"acetylcholine",2548,"acetylcholine",663038006,TRUE
"18574",1802,384,2577,1802,4379,"intrinsic neuron",NA,NA,NA,18574,"IN04B084_T2_R",NA,0.814814627170563,0.0647312179207802,0.11790793389082,0.0025462182238698,"LegNpT2_R","28810,42287,31922","soma",0.814814627170563,"IR","",NA,"Roughly traced","IR",NA,"IN04B084","LegNpT2_R",NA,"IN04B084","VFB_jrcv0eby","","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"28810,42287,31922","Traced",384,"acetylcholine",2933,"acetylcholine",736376638,TRUE
"18663",1791,331,1930,1791,3721,"intrinsic neuron","20A in T2 RHS","None",NA,20650,"IN04B081_T2_R",NA,0.622678399085999,0.153532102704048,0.214823603630066,0.00896591600030661,"LegNpT2_R","25403,32420,27412","user",0.622678399085999,"IR","",NA,"Roughly traced","IR",NA,"IN04B081","LegNpT2_R",NA,"IN04B081","VFB_jrcv0eef","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",17584,NA,NA,NA,NA,NA,"",NA,"29622,39216,24758","Traced",331,"acetylcholine",5423,"acetylcholine",553139976,TRUE
"18670",1147,410,2607,1147,3754,"intrinsic neuron","20A in T2 RHS","None",NA,18563,"IN04B077_T2_R",NA,0.945911765098572,0.00897740013897419,0.0390870459377766,0.00602377578616142,"LegNpT2_R","25593,32454,27412","user",0.945911765098572,"BR","",NA,"Roughly traced","BR",NA,"IN04B077","LegNpT2_R",NA,"IN04B077","VFB_jrcv0eem","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"28880,38370,24615","Traced",410,"acetylcholine",2548,"acetylcholine",656908337,TRUE
"18788",1815,403,2892,1815,4707,"intrinsic neuron","Contains false merge","None",NA,18788,"IN04B082_T2_R",NA,0.966094553470612,0.0182188954204321,0.0127706434577703,0.00291593675501645,"LegNpT2_R","25663,32536,27412","user",0.966094553470612,"IR","",NA,"Roughly traced","IR",NA,"IN04B082","LegNpT2_R",NA,"IN04B082","VFB_jrcv0ehw","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"30589,38722,24480","Traced",403,"acetylcholine",826,"acetylcholine",615184705,TRUE
"19071",2657,498,3564,2657,6221,"intrinsic neuron","20A in T2 RHS","None",NA,16623,"IN04B089_T2_R",NA,0.812605321407318,0.0617816261947155,0.120219953358173,0.00539307948201895,"LegNpT2_R","25613,32390,27412","user",0.812605321407318,"IR","",NA,"Roughly traced","IR",NA,"IN04B089","LegNpT2_R",NA,"IN04B089","VFB_jrcv0epr","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"27335,35892,21879","Traced",498,"acetylcholine",943,"acetylcholine",619071309,TRUE
"19473",697,327,1851,697,2548,"intrinsic neuron","20A in T2 RHS","None",NA,16530,"IN04B030_T2_R",NA,0.742283701896667,0.060157835483551,0.185956954956055,0.0116015030071139,"LegNp_R.LegNp_L","25562,32309,27412","user",0.742283701896667,"BI","",NA,"Roughly traced","BI",NA,"IN04B030","LegNpT2_R.LegNpT2_L",NA,"IN04B030","VFB_jrcv0f0x","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",14755,NA,NA,NA,NA,NA,"",NA,"26837,34133,24807","Traced",327,"acetylcholine",1604,"acetylcholine",739919933,TRUE
"19484",1282,322,2017,1282,3299,"intrinsic neuron",NA,NA,NA,19484,"IN04B090_T2_R",NA,0.87754362821579,0.0275766924023628,0.0909420326352119,0.00393767794594169,"LegNpT2_R","27855,42477,32416","soma",0.87754362821579,"IR","",NA,"Roughly traced","IR",NA,"IN04B090","LegNpT2_R",NA,"IN04B090","VFB_jrcv0f18","","early secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"27855,42477,32416","Traced",322,"acetylcholine",1340,"acetylcholine",598339345,TRUE
"19497",1633,285,1578,1633,3211,"intrinsic neuron","4B? in T2 RHS","None",NA,16800,"IN04B037_T2_R",NA,0.793402254581451,0.0372274741530418,0.16243939101696,0.0069308876991272,"LegNpT2_R","24974,36333,26587","user",0.793402254581451,"IR","",NA,"Roughly traced","IR",NA,"IN04B037","LegNpT2_R",NA,"IN04B037","VFB_jrcv0f1l","25941,40027,29137","early secondary","04B",16800,"independent leg","T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"29109,39640,25494","Traced",285,"acetylcholine",2295,"acetylcholine",744865443,TRUE
"19641",1556,356,2251,1556,3807,"intrinsic neuron",NA,NA,NA,19404,"IN04B062_T2_R",NA,0.788374602794647,0.0945759117603302,0.112560965120792,0.0044885128736496,"LegNpT2_R","28868,40029,26203","soma",0.742301821708679,"IR","",NA,"Roughly traced","IR",NA,"IN04B062","LegNpT2_R",NA,"IN04B062","VFB_jrcv0f5l","","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"28868,40029,26203","Traced",356,"acetylcholine",1943,"acetylcholine",702902192,TRUE
"19844",1270,324,2093,1270,3363,"intrinsic neuron","4B in T2 RHS","None",NA,14358,"IN04B071_T2_R",NA,0.846105933189392,0.0654003396630287,0.0853710174560547,0.00312268896959722,"LegNpT2_R","25044,36333,26471","user",0.846105933189392,"IR","",NA,"Roughly traced","IR",NA,"IN04B071","LegNpT2_R",NA,"IN04B071","VFB_jrcv0fb8","25941,40027,29137","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"29713,39474,25685","Traced",324,"acetylcholine",1966,"acetylcholine",675512184,TRUE
"19901",1196,293,1703,1196,2899,"intrinsic neuron","20A in T2 RHS","None",NA,19901,"IN04B074_T2_R",NA,0.549916744232178,0.251769930124283,0.189070627093315,0.00924268830567598,"LegNpT2_R","25594,32523,27412","user",0.549916744232178,"IR","",NA,"Roughly traced","IR",NA,"IN04B074","LegNpT2_R",NA,"IN04B074","VFB_jrcv0fct","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"28837,39133,24224","Traced",293,"acetylcholine",5902,"acetylcholine",545779598,TRUE
"20046",1695,412,2796,1695,4491,"intrinsic neuron","4B in T2 RHS","None",NA,18574,"IN04B084_T2_R",NA,0.819151282310486,0.0351844951510429,0.136844083666801,0.00882012955844402,"LegNpT2_R","25943,40027,29102","user",0.819151282310486,"IR","",NA,"Roughly traced","IR",NA,"IN04B084","LegNpT2_R",NA,"IN04B084","VFB_jrcv0fgu","25941,40027,29137","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"30189,41391,28853","Traced",412,"acetylcholine",2933,"acetylcholine",633186647,TRUE
"20152",1158,335,2333,1158,3491,"intrinsic neuron",NA,NA,NA,19126,"IN04B090_T2_R",NA,0.938727617263794,0.00940501037985086,0.0486917272210121,0.00317563489079475,"LegNpT2_R","27000,41421,35083","soma",0.938727617263794,"IR","",NA,"Roughly traced","IR",NA,"IN04B090","LegNpT2_R",NA,"IN04B090","VFB_jrcv0fjs","","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"27000,41421,35083","Traced",335,"acetylcholine",1340,"acetylcholine",557055982,TRUE
"20181",1626,474,3625,1626,5251,"intrinsic neuron","4B in T2 RHS","None",NA,17081,"IN04B057_T2_R",NA,0.961418032646179,0.00702379271388054,0.0260662529617548,0.00549191934987903,"LegNpT2_R","25084,36333,26398","user",0.961418032646179,"BR","",NA,"Roughly traced","BR",NA,"IN04B057","LegNpT2_R",NA,"IN04B057","VFB_jrcv0fkl","25941,40027,29137","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"30279,39680,25780","Traced",474,"acetylcholine",2016,"acetylcholine",678940536,TRUE
"20187",1382,451,3184,1382,4566,"intrinsic neuron","4B in T2 RHS","None",NA,18525,"IN04B026_T2_R",NA,0.900909781455994,0.0450044050812721,0.0503204390406609,0.00376538140699267,"LegNpT2_R","25007,36333,26545","user",0.900909781455994,"IR","",NA,"Roughly traced","IR",NA,"IN04B026","LegNpT2_R",NA,"IN04B026","VFB_jrcv0fkr","25941,40027,29137","secondary","04B",13465,"independent leg","T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"30404,39350,25306","Traced",451,"acetylcholine",3520,"acetylcholine",688465964,TRUE
"20346",1462,743,5310,1462,6772,"intrinsic neuron",NA,"None",NA,19523,"IN04B087_T2_R",NA,0.92287689447403,0.018601980060339,0.0520070753991604,0.00651404447853565,"LegNpT2_R","23548,36994,31316","auto",0.922717392444611,"IR","",NA,"Roughly traced","IR",NA,"IN04B087","LegNpT2_R",NA,"IN04B087","VFB_jrcv0fp6","","secondary","04B",NA,NA,"T2","RHS",NA,NA,"15.26.h3",NA,NA,NA,"26425,39971,27921",NA,"","Traced",743,"acetylcholine",1959,"acetylcholine",570066766,FALSE
"20349",2009,606,4513,2009,6522,"intrinsic neuron","20A in T2 RHS","None",NA,13000,"IN04B017_T2_R",NA,0.949838697910309,0.0124553442001343,0.0362616069614887,0.00144434662070125,"LegNpT2_R","25610,32317,27412","user",0.949838697910309,"BR","",NA,"Roughly traced","BR",NA,"IN04B017","LegNpT2_R",NA,"IN04B017","VFB_jrcv0fp9","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"28792,34246,19325","Traced",606,"acetylcholine",4465,"acetylcholine",1078336938,TRUE
"20416",1178,660,4903,1178,6081,"intrinsic neuron","4B in T2 RHS","None",NA,19523,"IN04B087_T2_R",NA,0.934605956077576,0.0186569709330797,0.0409520119428635,0.00578507268801332,"LegNpT2_R","25951,40026,29188","user",0.933395147323608,"IR","",NA,"Roughly traced","IR",NA,"IN04B087","LegNpT2_R",NA,"IN04B087","VFB_jrcv0fr4","25941,40027,29137","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"27635,42259,34843","Traced",660,"acetylcholine",1959,"acetylcholine",651963631,TRUE
"20556",1158,347,2286,1158,3444,"intrinsic neuron","20A? in T2 RHS","None",NA,20556,"IN04B097_T2_R",NA,0.812419593334198,0.0646180883049965,0.117243848741055,0.00571846915408969,"LegNpT2_R","25512,32430,27412","user",0.812419593334198,"IR","",NA,"Roughly traced","IR",NA,"IN04B097","LegNpT2_R",NA,"IN04B097","VFB_jrcv0fv0","25504,32392,27412","secondary","04B",20556,"independent leg","T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"30088,39179,24417","Traced",347,"acetylcholine",1403,"acetylcholine",511761376,TRUE
"20650",1593,305,1738,1593,3331,"intrinsic neuron","20A in T2 RHS","None",NA,20650,"IN04B081_T2_R",NA,0.563020050525665,0.184659197926521,0.243377283215523,0.00894347857683897,"LegNpT2_R","25394,32335,27412","user",0.563020050525665,"IR","",NA,"Roughly traced","IR",NA,"IN04B081","LegNpT2_R",NA,"IN04B081","VFB_jrcv0fxm","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",17584,NA,NA,NA,NA,NA,"",NA,"30040,38982,24855","Traced",305,"acetylcholine",5423,"acetylcholine",534221117,TRUE
"21120",1424,262,1655,1424,3079,"intrinsic neuron","20A? in T2 RHS","None",NA,17875,"IN04B092_T2_R",NA,0.701851367950439,0.101386852562428,0.185474649071693,0.0112871509045362,"LegNpT2_R","25449,32346,27412","user",0.701851367950439,"IR","",NA,"Roughly traced","IR",NA,"IN04B092","LegNpT2_R",NA,"IN04B092","VFB_jrcv0gao","25504,32392,27412","secondary","04B",16224,"independent leg","T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"28850,38713,22865","Traced",262,"acetylcholine",2116,"acetylcholine",497976991,TRUE
"21146",1358,291,1885,1358,3243,"intrinsic neuron","4B in T2 RHS","None",NA,19404,"IN04B062_T2_R",NA,0.844496667385101,0.0270892716944218,0.120875179767609,0.00753885228186846,"LegNpT2_R","25024,36333,26512","user",0.841756105422974,"IR","",NA,"Roughly traced","IR",NA,"IN04B062","LegNpT2_R",NA,"IN04B062","VFB_jrcv0gbe","25941,40027,29137","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"29732,39269,25236","Traced",291,"acetylcholine",1943,"acetylcholine",586227945,TRUE
"21147",1160,317,2146,1160,3306,"intrinsic neuron","4B in T2 RHS","None",NA,14358,"IN04B071_T2_R",NA,0.800872027873993,0.0784753710031509,0.115480102598667,0.00517247710376978,"LegNpT2_R","25115,36333,26354","user",0.800872027873993,"IR","",NA,"Roughly traced","IR",NA,"IN04B071","LegNpT2_R",NA,"IN04B071","VFB_jrcv0gbf","25941,40027,29137","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"30060,39737,25383","Traced",317,"acetylcholine",1966,"acetylcholine",635824255,TRUE
"21216",1177,549,4265,1177,5442,"intrinsic neuron","4B in T2 RHS","None",NA,21216,"IN04B078_T2_R",NA,0.95982825756073,0.0175008438527584,0.0193805452436209,0.00329037150368094,"LegNpT2_R","26068,40026,28863","user",0.95116800069809,"IR","",NA,"Roughly traced","IR",NA,"IN04B078","LegNpT2_R",NA,"IN04B078","VFB_jrcv0gdc","25941,40027,29137","secondary","04B",18857,"independent leg","T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"28209,42239,34296","Traced",549,"acetylcholine",8163,"acetylcholine",579408334,TRUE
"21272",1689,404,2790,1689,4479,"intrinsic neuron","20A in T2 RHS","None",NA,21272,"IN04B102_T2_R",NA,0.441784381866455,0.208308428525925,0.34077525138855,0.00913193728774786,"LegNpT2_R","25636,32368,27412","user",0.440693557262421,"IR","",NA,"Roughly traced","IR",NA,"IN04B102","LegNpT2_R",NA,"IN04B102","VFB_jrcv0gew","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",18724,NA,NA,NA,NA,NA,"",NA,"30838,38208,24285","Traced",404,"acetylcholine",3492,"glutamate",509614905,TRUE
"21459",1166,268,1690,1166,2856,"intrinsic neuron","20A in T2 RHS","None",NA,16396,"IN04B103_T2_R",NA,0.706771969795227,0.0905047133564949,0.19253696501255,0.0101863406598568,"LegNpT2_R","25484,32312,27412","user",0.706771969795227,"IR","",NA,"Roughly traced","IR",NA,"IN04B103","LegNpT2_R",NA,"IN04B103","VFB_jrcv0gk3","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"28682,38959,23651","Traced",268,"acetylcholine",2105,"acetylcholine",476251545,TRUE
"21464",1888,452,3195,1888,5083,"intrinsic neuron","4B? in T2 RHS","None",NA,21464,"IN04B084_T2_R",NA,0.829393804073334,0.0347438305616379,0.12904180586338,0.00682056648656726,"LegNpT2_R","25941,40027,29137","user",0.829393804073334,"IR","",NA,"Roughly traced","IR",NA,"IN04B084","LegNpT2_R",NA,"IN04B084","VFB_jrcv0gk8","25941,40027,29137","early secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"27683,42173,30837","Traced",452,"acetylcholine",2933,"acetylcholine",581412010,TRUE
"22132",1281,232,1542,1281,2823,"intrinsic neuron","20A in T2 RHS","None",NA,22132,"IN04B104_T2_R",NA,0.77698826789856,0.0627087578177452,0.155725345015526,0.00457761064171791,"LegNpT2_R","25406,32370,27412","user",0.77698826789856,"IR","",NA,"Roughly traced","IR",NA,"IN04B104","LegNpT2_R",NA,"IN04B104","VFB_jrcv0h2s","25504,32392,27412","secondary","04B",21808,"independent leg","T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"29509,38374,24136","Traced",232,"acetylcholine",1820,"acetylcholine",448666743,TRUE
"22299",1550,499,3323,1550,4873,"intrinsic neuron","4B in T2 RHS","None",NA,18574,"IN04B084_T2_R",NA,0.754691183567047,0.0509885773062706,0.180332362651825,0.0139878578484058,"LegNpT2_R","25933,40027,29167","user",0.754691183567047,"IR","",NA,"Roughly traced","IR",NA,"IN04B084","LegNpT2_R",NA,"IN04B084","VFB_jrcv0h7f","25941,40027,29137","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"29219,42228,31604","Traced",499,"acetylcholine",2933,"acetylcholine",541524164,TRUE
"22342",914,247,1578,914,2492,"intrinsic neuron","20A? in T2 RHS","None",NA,16396,"IN04B103_T2_R",NA,0.727157354354858,0.085267685353756,0.180065363645554,0.00750962784513831,"LegNpT2_R","25449,32408,27412","user",0.727157354354858,"IR","",NA,"Roughly traced","IR",NA,"IN04B103","LegNpT2_R",NA,"IN04B103","VFB_jrcv0h8m","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"29115,40477,26522","Traced",247,"acetylcholine",2105,"acetylcholine",444628070,TRUE
"22780",1560,298,1761,1560,3321,"intrinsic neuron","20A in T2 RHS","None",NA,20650,"IN04B081_T2_R",NA,0.623137772083282,0.158951669931412,0.208938166499138,0.00897237099707127,"LegNpT2_R","25383,32394,27412","user",0.623137772083282,"IR","",NA,"Roughly traced","IR",NA,"IN04B081","LegNpT2_R",NA,"IN04B081","VFB_jrcv0hks","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",17584,NA,NA,NA,NA,NA,"",NA,"29546,39343,24289","Traced",298,"acetylcholine",5423,"acetylcholine",538368135,TRUE
"22793",1766,375,2417,1766,4183,"intrinsic neuron","20A in T2 RHS","None",NA,21272,"IN04B102_T2_R",NA,0.585409641265869,0.155561700463295,0.254297345876694,0.00473132031038404,"LegNpT2_R","25487,32347,27412","user",0.585409641265869,"IR","",NA,"Roughly traced","IR",NA,"IN04B102","LegNpT2_R",NA,"IN04B102","VFB_jrcv0hl5","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",18724,NA,NA,NA,NA,NA,"",NA,"26887,36190,22789","Traced",375,"acetylcholine",3492,"glutamate",545627713,TRUE
"22800",1107,291,1788,1107,2895,"intrinsic neuron","20A? in T2 RHS","None",NA,22800,"IN04B106_T2_R",NA,0.762404441833496,0.146585568785667,0.086364708840847,0.00464525958523154,"LegNpT2_R","25472,32475,27412","user",0.762404441833496,"IR","",NA,"Roughly traced","IR",NA,"IN04B106","LegNpT2_R",NA,"IN04B106","VFB_jrcv0hlc","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"30111,39512,24867","Traced",291,"acetylcholine",511,"acetylcholine",512276239,TRUE
"22988",1756,488,3177,1756,4933,"intrinsic neuron","5B? in T2 RHS; ECM",NA,"None",17386,"IN04B100_T2_R",NA,0.850604951381683,0.0355343967676163,0.106176689267159,0.00768396118655801,"LegNpT2_R","26031,40787,38199","soma",0.850604951381683,"IR","",NA,"Roughly traced","IR",NA,"IN04B100","LegNpT2_R",NA,"IN04B100","VFB_jrcv0hqk","","secondary","04B",14098,"independent leg","T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"26031,40787,38199","Traced",488,"acetylcholine",8209,"acetylcholine",782618531,TRUE
"23309",858,283,1881,858,2739,"intrinsic neuron","20A in T2 RHS","None",NA,17938,"IN04B099_T2_R",NA,0.891595542430878,0.0721497759222984,0.0311168320477009,0.00513783982023597,"LegNpT2_R","25617,32520,27412","user",0.891595542430878,"IR","",NA,"Roughly traced","IR",NA,"IN04B099","LegNpT2_R",NA,"IN04B099","VFB_jrcv0hzh","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"30547,39067,24860","Traced",283,"acetylcholine",578,"acetylcholine",458316993,TRUE
"23358",1678,447,3258,1678,4936,"intrinsic neuron","20A in T2 RHS","None",NA,21272,"IN04B102_T2_R",NA,0.311533212661743,0.222590610384941,0.459827214479446,0.00604897504672408,"LegNpT2_R","25648,32397,27412","user",0.459827214479446,"IR","",NA,"Roughly traced","IR",NA,"IN04B102","LegNpT2_R",NA,"IN04B102","VFB_jrcv0i0u","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",18724,NA,NA,NA,NA,NA,"",NA,"28000,34298,20119","Traced",447,"glutamate",3492,"glutamate",554036811,TRUE
"23803",996,377,2516,996,3512,"intrinsic neuron","20A in T2 RHS","None",NA,21036,"IN04B077_T2_R",NA,0.936971366405487,0.0129115460440516,0.047444861382246,0.00267224805429578,"LegNpT2_R","25593,32488,27412","user",0.936971366405487,"BR","",NA,"Roughly traced","BR",NA,"IN04B077","LegNpT2_R",NA,"IN04B077","VFB_jrcv0id7","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"28196,34588,19396","Traced",377,"acetylcholine",2548,"acetylcholine",504391517,TRUE
"23973",1318,277,1707,1318,3025,"intrinsic neuron","20A in T2 RHS","None",NA,21471,"IN04B108_T2_R",NA,0.789184868335724,0.0567697696387768,0.150170907378197,0.00387444370426238,"LegNpT2_R","25423,32315,27412","user",0.789184868335724,"IR","",NA,"Roughly traced","IR",NA,"IN04B108","LegNpT2_R",NA,"IN04B108","VFB_jrcv0ihx","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"29612,40482,26796","Traced",277,"acetylcholine",1614,"acetylcholine",485717197,TRUE
"24942",821,242,1809,821,2630,"intrinsic neuron","20A in T2 RHS","None",NA,20098,"IN04B112_T2_R",NA,0.969860672950745,0.00460584089159966,0.0215144995599985,0.00401901220902801,"LegNpT2_R","25565,32496,27412","user",0.969860672950745,"IR","",NA,"Roughly traced","IR",NA,"IN04B112","LegNpT2_R",NA,"IN04B112","VFB_jrcv0j8u","25504,32392,27412","secondary","04B",18698,"independent leg","T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"27620,35322,20251","Traced",242,"acetylcholine",1546,"acetylcholine",332325739,TRUE
"24986",620,267,1618,620,2238,"intrinsic neuron","20A? in T2 RHS","None",NA,21471,"IN04B108_T2_R",NA,0.867929875850677,0.0384026393294334,0.088679313659668,0.00498818280175328,"LegNpT2_R","25515,32311,27412","user",0.867929875850677,"IR","",NA,"Roughly traced","IR",NA,"IN04B108","LegNpT2_R",NA,"IN04B108","VFB_jrcv0ja2","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"29086,39777,25071","Traced",267,"acetylcholine",1614,"acetylcholine",446615606,TRUE
"25864",1339,291,2204,1339,3543,"intrinsic neuron","20A? in T2 RHS","None",NA,22214,"IN04B109_T2_R",NA,0.953423678874969,0.0159181468188763,0.0290753450244665,0.00158283277414739,"LegNpT2_R","25631,32422,27412","user",0.953423678874969,"IR","",NA,"Roughly traced","IR",NA,"IN04B109","LegNpT2_R",NA,"IN04B109","VFB_jrcv0jyg","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"27813,34653,19706","Traced",291,"acetylcholine",795,"acetylcholine",407605224,TRUE
"27855",663,280,1776,663,2439,"intrinsic neuron","20A? in T2 RHS","None",NA,21471,"IN04B108_T2_R",NA,0.80377322435379,0.0529977641999722,0.140256077051163,0.0029729432426393,"LegNpT2_R","25526,32365,27412","user",0.801023602485657,"IR","",NA,"Roughly traced","IR",NA,"IN04B108","LegNpT2_R",NA,"IN04B108","VFB_jrcv0lhr","25504,32392,27412","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"28442,38887,23312","Traced",280,"acetylcholine",1614,"acetylcholine",426221640,TRUE
"29101",2751,423,2255,2751,5006,"intrinsic neuron",NA,NA,NA,13591,"IN04B027_T2_R",NA,0.675069212913513,0.09001474827528,0.224996641278267,0.00991938728839159,"LegNpT2_R","30678,38131,23210","soma",0.790894746780396,"IR","",NA,"Roughly traced","IR",NA,"IN04B027","LegNpT2_R",NA,"IN04B027","VFB_jrcv0mgd","","early secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"30678,38131,23210","Traced",423,"acetylcholine",2160,"acetylcholine",1052310802,TRUE
"32712",2355,503,3838,2355,6193,"intrinsic neuron","4B? in T2 RHS","None",NA,16852,"IN04B033_T2_R",NA,0.95909059047699,0.00699105998501182,0.032466646283865,0.00145169626921415,"LegNpT2_R","25999,40027,28956","user",0.95909059047699,"BR","",NA,"Roughly traced","BR",NA,"IN04B033","LegNpT2_R",NA,"IN04B033","VFB_jrcv0p8o","25941,40027,29137","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"27135,42107,31325","Traced",503,"acetylcholine",2033,"acetylcholine",885794777,TRUE
"35471",1189,340,2118,1189,3307,"intrinsic neuron","4B in T2 RHS","None",NA,14358,"IN04B071_T2_R",NA,0.801912009716034,0.110124282538891,0.0851478800177574,0.00281585124321282,"LegNpT2_R","25072,36333,26432","user",0.801912009716034,"IR","",NA,"Roughly traced","IR",NA,"IN04B071","LegNpT2_R",NA,"IN04B071","VFB_jrcv0rdb","25941,40027,29137","secondary","04B",NA,NA,"T2","RHS",NA,NA,NA,NA,NA,NA,"",NA,"29587,39637,25021","Traced",340,"acetylcholine",1966,"acetylcholine",639339786,TRUE
